,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,clusters,id,artist,song_title
9741,0.736,0.615,-9.553,0.054,0.0121,0.906,0.112,0.0336,126.005,400422,0,34,10,6q5uLOvdVEWT22wqoTprPV,['Moonwalk'],Solaris
9742,0.697,0.59,-13.299,0.0461,0.247,0.92,0.0741,0.394,122.999,375499,0,21,10,7Avh3byWou0CdhGeLAc9Kn,['Tone Depth'],Terra
9743,0.768,0.769,-8.88,0.0483,0.00136,0.906,0.108,0.108,124.015,377954,0,47,10,3RhoJBbU3aXy4hO9cFQZEL,['Moonwalk'],Enigma
9744,0.806,0.543,-11.376,0.0732,0.0069,0.907,0.108,0.29,125.012,392160,0,26,10,5AitSIjI2aCUgXsFBfQZSv,"['Barbur', 'Julian Wassermann']",Lowliness (Julian Wassermann Remix)
9745,0.784,0.824,-8.976,0.0419,3.16e-05,0.881,0.11,0.0317,122.005,255753,0,32,10,2PDl5YfHAtuH40i1AWoxwM,"['Armonica', 'Know Kontrol', 'Patrice Bäumel']",Slave - Patrice Baumel Remix
9746,0.66,0.676,-10.05,0.0343,0.0124,0.877,0.0886,0.0883,126.0,334433,0,40,10,65bMFgIYR9rxMR9GeYraIh,['Stephan Jolk'],A Declaration of Love
9747,0.656,0.564,-11.818,0.0452,0.0987,0.408,0.111,0.0728,123.998,444738,0,44,10,3sMQ55H79frDZG6TXam3UC,"['Monolink', 'Mind Against']",The Prey - Mind Against Remix
9748,0.66,0.34,-14.306,0.0288,0.6,0.907,0.108,0.1,126.009,342966,0,17,3,6v6pZ5Z0SIkwFFYu97hH9c,['Agents Of Time'],Mud Battles
9749,0.8,0.877,-10.065,0.0701,0.0479,0.892,0.0761,0.51,124.004,388533,0,7,10,5J1Bfqr4N4jPSGnX8RVs1E,"['Julian Wassermann', 'Raphael Mader']",Aversion
9750,0.588,0.92,-10.149,0.0388,0.0658,0.717,0.107,0.0589,122.026,221066,0,42,7,3qhW02v4Yo6d5lPhxE6iZb,"['Yotto', 'Stephan Jolk']",New Era
9751,0.803,0.951,-8.331,0.0522,0.000729,0.908,0.11,0.362,124.004,435872,0,19,10,1MJopeg9ouoFUvds83cjin,"['Julian Wassermann', 'Raphael Mader']",Moment of Clarity
9752,0.625,0.863,-7.195,0.0382,0.00461,0.863,0.113,0.149,123.998,269153,0,40,7,1PjFPRW9tBjjNUrUy7hX2T,['Moonwalk'],Rapture
9753,0.734,0.627,-8.757,0.0465,0.028,0.85,0.0792,0.259,123.991,418125,0,15,10,5cN3H9gH4w5UDwPiEaV392,"['Paralel', 'Wurtz', 'Iberian Muse']","Close Eyes - Wurtz, Iberian Muse Remix"
9754,0.765,0.791,-11.767,0.0477,0.0261,0.837,0.109,0.0306,123.998,435461,0,18,10,2c7WrSsnIYnBYCrUi0HP11,['Remcord'],Alfortville
9755,0.746,0.696,-9.877,0.0572,0.00105,0.643,0.306,0.204,125.002,431162,0,38,10,0ImQ8QwsB1FnXxvqgZPcHx,"['Hidden Empire', 'Artche']",Hiding
9756,0.799,0.757,-12.561,0.0903,0.00171,0.95,0.104,0.0555,121.995,475545,0,1,10,2B4NtgQdg3vjepMtuwh7zg,['Human Machine'],Shingon
9757,0.694,0.815,-9.41,0.0402,0.00428,0.655,0.102,0.226,126.007,490957,0,14,10,3CyC73d4QTmixOstOYXVID,['Reset Robot'],Fluid
9758,0.553,0.688,-8.339,0.039,0.00073,0.904,0.114,0.178,125.033,344301,0,28,10,0wMSn5EBtXiNHrqwZtZR8c,['Biesmans'],"Trains, Planes & Automobiles - Fideles Remix"
9759,0.701,0.816,-5.721,0.0339,0.176,0.78,0.106,0.0605,124.006,282581,0,22,10,1f0kjKf7l1YfWcmWq21EkU,['Dyzen'],Exodus
9760,0.672,0.637,-10.117,0.052,0.089,0.889,0.14,0.45,125.8,350047,0,45,10,0MjVztKL0FI9oU6L9QKzLf,['Recondite'],Bird
9761,0.686,0.692,-11.382,0.0505,0.00363,0.871,0.209,0.0373,126.033,289524,0,28,10,2Cm5N4JjoLocVNdX4KlYNQ,['Mitch De Klein'],Gravity
9762,0.715,0.724,-13.218,0.0425,0.184,0.887,0.327,0.0517,123.027,425632,0,15,10,7lmd1YkaHNb4fYAptBPAWD,['Remcord'],Wook
9763,0.726,0.609,-11.804,0.0653,0.00133,0.838,0.11,0.29,126.986,348307,0,24,10,56hIBKDYQrra3laJF9X13c,['Agents Of Time'],Astra
9764,0.682,0.926,-8.794,0.0393,0.109,0.868,0.112,0.244,124.011,477477,0,0,10,6HyW0isH2gbDyAiNKjKWfo,['Habischman'],Freefall
9765,0.804,0.864,-8.059,0.0394,0.0358,0.872,0.0945,0.236,126.999,398011,0,27,10,6oJYJ6Ae2yMSPG8w10kAqb,['Recondite'],Secluded
9766,0.767,0.772,-11.015,0.0435,0.000898,0.913,0.121,0.153,123.003,410109,0,0,10,1mJkhGLIfteKA5vGdBO9KI,['Habischman'],Senses
9767,0.748,0.524,-11.085,0.0739,0.0543,0.926,0.0949,0.334,120.007,451015,0,10,10,65grXaZCr4Ch7KZ605VmLe,['Shiffer'],"Her, Endlessly"
9768,0.794,0.663,-9.716,0.0735,0.00897,0.863,0.347,0.0531,121.995,418048,0,13,10,6PGau375JgFcpHHjlQarMi,['Clap Codex'],Dawn Light
9769,0.699,0.677,-12.879,0.0436,0.3,0.886,0.11,0.276,126.02,462179,0,23,10,54m45Z95OmIYTlwGqnF5aR,['Alfa Romero'],You Killed The Sun
9770,0.681,0.826,-9.39,0.0504,0.000896,0.897,0.108,0.0394,123.991,313548,0,21,10,6OTxVSQr04IaDfipa3vyZn,"['Trance Wax', 'Kevin de Vries']",Beul Un Latha - Kevin de Vries Remix
9771,0.809,0.374,-11.886,0.0861,0.0118,0.551,0.072,0.212,124.006,349109,0,16,10,5N06WKdR7zctPpXbntJBlW,['Julian Wassermann'],Talisman
9772,0.729,0.706,-10.654,0.0469,0.0702,0.87,0.648,0.037,122.987,445498,0,32,5,6yQS7n0hoz5eZ37goWsYmF,['Losless'],Away
9773,0.8,0.656,-9.956,0.0617,0.00409,0.891,0.0928,0.135,123.991,414476,0,0,10,1oNIomtsGmAokUAVqCiHXx,"['Nick Devon', 'Grammik']",Wanderlust
9774,0.686,0.844,-10.775,0.0366,0.00648,0.777,0.0823,0.0394,122.995,439815,0,0,10,16qqwGFUjwdBvlkpQC2sV1,"['Nick Devon', 'Miroir']",Daydreams
9775,0.783,0.655,-11.075,0.0435,0.00778,0.898,0.101,0.11,123.997,382154,0,0,10,4jyd0apkNfXXlJXjPjFEzV,['Losless'],Chrome - Original Mix
9776,0.78,0.777,-11.469,0.0438,0.11,0.886,0.103,0.0339,123.996,413038,0,31,10,6ztl2wLGEE5T5z9jp6oHjM,['Losless'],Isometric Past
9777,0.849,0.781,-8.768,0.0443,0.00145,0.775,0.0947,0.0513,122.008,456393,0,8,10,2PXVSxSs6BCwtS9MIUDrrz,['U S H N U'],Swallow Fly Far Away
9778,0.683,0.93,-6.096,0.0524,0.122,0.742,0.206,0.469,123.021,405854,0,4,10,5NI2tUsw5RTZSFLO6ChLOw,['His. Creator'],Tears of an Angel
9779,0.605,0.666,-11.745,0.041,0.0737,0.593,0.0962,0.443,128.002,323535,0,42,10,4KzLbHlhTEjk47JtkTqbeu,"['Anyma', 'Rosa Anschütz']",Reminding
9780,0.639,0.44,-10.897,0.0433,0.364,0.872,0.198,0.278,126.008,388810,0,26,10,2ab1eUtgHT6WwP4W4jWFQT,['Fideles'],Awe
9781,0.709,0.606,-11.711,0.0575,0.0815,0.907,0.111,0.192,119.971,386218,0,19,10,7tHLj13kPxsldMPU0yfZk8,['Ivory (IT)'],Glass Hydra
9782,0.68,0.493,-17.262,0.0501,0.609,0.894,0.0842,0.0397,124.981,326400,0,40,3,2Pc744GTIafPnZrNGNdPUJ,['Tale Of Us'],Nova Two
9783,0.758,0.838,-3.317,0.0412,0.00149,0.856,0.0836,0.499,123.992,330968,0,6,10,5yxUumN7W9SlJaeCwgt0On,['Magic Cube'],Magic Trip
9784,0.671,0.678,-6.939,0.0557,0.000521,0.289,0.0673,0.274,130.011,438935,0,36,10,3reuBRNg1pBgZi09hKKWsL,"['Shiffer', 'Adriatique']",Memento - Adriatique Remix
9785,0.695,0.886,-8.148,0.0391,0.0165,0.787,0.117,0.0774,124.011,437419,0,1,10,1k93e1z9VjFolxUFFCFnWj,['Klankveld'],Vortex
9786,0.651,0.645,-11.001,0.0327,0.000375,0.854,0.11,0.152,120.017,341420,0,41,10,0BmCeSYUthdYE4LbJx1qYj,['Mind Against'],Changes
9787,0.728,0.624,-12.592,0.0493,0.0648,0.87,0.115,0.0996,124.017,404116,0,3,10,6TYguOz35xhJrE2GX9geoQ,['Sam Goku'],Orchids Rapture
9788,0.591,0.633,-12.927,0.0355,0.00963,0.812,0.104,0.0789,120.01,424617,0,37,10,5A8rwVPuBWN1oUw7lD4jzP,['Mind Against'],Closer
9789,0.794,0.824,-9.954,0.0421,0.000866,0.888,0.0378,0.218,117.017,391795,0,15,10,2Yui0Hi9wDmhkUZzB739VF,"['Budakid', 'Jamie Stevens']",Story Of Tokay
9790,0.699,0.578,-12.879,0.0403,0.0101,0.822,0.118,0.297,126.008,320236,0,35,10,4F9SgvPLsxFLVhJiyBb6Ae,['Hunter/Game'],Dark Aster
9791,0.482,0.914,-5.68,0.106,0.000869,0.82,0.927,0.576,125.026,330240,0,1,5,4fQl9RkrKHdxG9XSoyGocZ,"['BUDAL', 'Magic Cube']","I Can't See at All - Magic Cube, BUDAL"
9792,0.794,0.853,-10.534,0.0579,0.0952,0.918,0.114,0.345,122.999,437875,0,14,10,3zy5BuuSoAEhMjgA15THNx,['Super Flu'],Effretikon
9793,0.621,0.64,-11.718,0.0339,0.166,0.461,0.0972,0.0961,122.051,287579,0,51,10,54CipIOeFb1lZYFhHi26lo,"['Anyma', 'Janus Rasmussen', 'Delhia De France']",Claire
9794,0.702,0.783,-7.365,0.0396,0.00114,0.564,0.0942,0.278,123.009,240200,0,37,10,5zd60mK4ZK6qt9umKECmAe,"['Alan Fitzpatrick', 'Lawrence Hart', 'Mind Against']",Warning Signs - Mind Against Remix
9795,0.727,0.566,-10.543,0.0478,0.206,0.874,0.233,0.846,109.992,457756,0,32,10,5bLWR78N5SGtMVaegzSeMJ,['GusGus'],Fuel
9796,0.769,0.71,-11.437,0.0462,0.00166,0.864,0.0973,0.337,126.015,307316,0,33,10,1TdyHtal45B6qjbIG1IQfO,['Anyma'],Forevermore
9797,0.802,0.899,-7.867,0.0475,0.00115,0.889,0.108,0.176,121.988,410795,0,39,10,1LeuMshsqQHmwGY7OUQvk4,['Adriatique'],Trance Lesson
9798,0.806,0.767,-9.8,0.0832,0.00128,0.843,0.105,0.129,124.005,374790,0,29,10,29dS3rd7OxyaGh1FFs2WL8,['Beswerda'],Turmoil
9799,0.679,0.676,-7.564,0.0306,0.00109,0.894,0.107,0.0664,126.006,379500,0,10,10,4z9Qs7nMCp84uabyLmL5J8,['Anticyclone'],A Dream
9800,0.737,0.678,-11.011,0.0399,0.0103,0.837,0.638,0.0437,120.995,437216,0,15,5,4fgH4JTRxcLRAXgGSANrUE,['Mark Hoffen'],Comet
9801,0.723,0.818,-12.032,0.0419,8.91e-05,0.63,0.0677,0.624,123.015,445811,0,7,10,5YMutpztMLAxMrc7VSuOR0,"['KingDonna', 'Helper RSA']",Bashimane - Atmos Blaq remix
9802,0.746,0.485,-8.462,0.0555,0.193,0.893,0.0949,0.405,123.995,451394,0,43,10,6kXLPKSZwkZgBUdIePNkZ0,"['Colyn', 'Innellea']",Obnoxious Desire
9803,0.751,0.729,-7.787,0.0517,7.3e-05,0.9,0.142,0.0398,125.003,414957,0,17,10,1Aw8Ge0O9PoVWRvoeWdgqF,['Robag Wruhme'],No
9804,0.815,0.549,-9.086,0.0627,0.000717,0.903,0.101,0.326,122.02,383607,0,2,10,1zZdVGyXGVJpLqoYqMYBcI,['8Kays'],Abstraction
9805,0.563,0.902,-10.781,0.0408,0.00858,0.878,0.0756,0.0403,121.99,298335,0,53,10,6kZOfRM1yZUyLGATRhPTuf,['Sainte Vie'],Cenote
9806,0.749,0.777,-8.844,0.0686,0.0334,0.876,0.0984,0.345,119.992,429592,0,3,10,1cMVYbWIWyLbe7m154Q0UW,"['Paralel', 'Remcord']",Rose Of Jericho - Remcord Remix
9807,0.734,0.799,-8.709,0.0367,0.0108,0.934,0.111,0.0393,122.998,470118,0,21,10,3ayVkByLhCIq2tMC8SeBaK,['Fur Coat'],Ancient Stories
9808,0.658,0.695,-9.399,0.0414,0.235,0.894,0.113,0.0832,122.97,326968,0,17,10,4EdBZpOTTgYGlkEqY3Wy12,"['Avidus', 'Betical']",Wanderer's Nightsong - Betical Remix
9809,0.782,0.53,-13.993,0.0554,0.329,0.919,0.117,0.0354,119.992,407407,0,2,10,16DUFhR6SpnAuyn0lRzIKO,['BJORN'],Indigo - 5am Mix
9810,0.608,0.936,-6.254,0.0583,0.00181,0.736,0.0463,0.0389,127.038,326929,0,50,7,38be6Tha1a4kOJPBaqpeEm,['ARTBAT'],Flame - Edit
9811,0.606,0.816,-7.11,0.034,0.00171,0.806,0.0779,0.0384,121.995,428853,0,0,10,7pokvcD4CKPjuuH2tFTmZe,"['Parra for Cuva', 'Innellea']",Her Entrance - Innellea's Interstellar Remix
9812,0.679,0.82,-8.343,0.045,0.0147,0.87,0.105,0.166,125.992,301423,0,44,10,2VraIbWVrzPs2YwGzjNPE3,"['KAS:ST', 'Anyma', 'Kevin de Vries']","Outomorrow - Anyma, Kevin de Vries Remix"
9813,0.748,0.82,-9.296,0.0454,0.000998,0.897,0.116,0.0338,125.992,312250,0,5,10,3S0hmJLx6W1o6Mor1FycOa,"['Avidus', 'Valiete']",Midnight Sun - Valiete Remix
9814,0.285,0.746,-11.056,0.0487,0.064,0.277,0.153,0.029,119.967,231646,0,22,9,0BJwHKhR4Qn1MfD1YvSoFt,"['Marino Canal', ""David O'Dowda""]",Half Life
9815,0.75,0.61,-9.949,0.0453,0.145,0.775,0.106,0.182,122.021,378802,0,33,10,3r8RJ77XawC82fIfSP81uM,['Re.You'],The Night We Met
9816,0.811,0.542,-9.319,0.0374,0.00777,0.128,0.0821,0.0893,123.007,410164,0,16,10,2Uv9gbf51C4nUFT5leI6Rn,['Coeus'],Walking in Reverse
9817,0.808,0.9,-9.629,0.0472,7.34e-05,0.925,0.0829,0.285,122.001,291178,0,30,10,7zhyWEAvCMi6W440bAkCTO,['Colyn'],Pursuit of Happiness
9818,0.666,0.733,-8.9,0.0646,0.00036,0.824,0.267,0.514,124.011,419750,0,1,10,1hR9R4dlPyP1aEbdexV8i6,"['Elusive Mind', 'His. Creator']",Lost In The World - His. Creator Remix
9819,0.809,0.581,-16.673,0.0958,0.051,0.893,0.0637,0.773,122.013,547224,0,1,10,5eoYc6Nx9TwBCDyGSrSZi2,['Gregorythme'],Space Out
9820,0.77,0.646,-9.449,0.105,0.014,0.914,0.0931,0.198,123.003,505332,0,10,10,2eOA64BxDC9obLUu8XW3nA,['EarthLife'],Bohemien
9821,0.797,0.739,-9.024,0.0491,0.00406,0.866,0.0833,0.0378,120.003,389500,0,44,10,0C9du8peZ67lvOp0boyr2F,"['Echonomist', 'Jenia Tarsol']",Panic Attack
9822,0.71,0.752,-8.855,0.0474,2.43e-05,0.838,0.175,0.109,122.014,458800,0,31,10,3FS0rnEMPiZt8BOTc2rHYy,"['Sasha Carassi', 'Davide Famularo', '8Kays']",Shiver - 8Kays Remix
9823,0.835,0.729,-7.992,0.0798,0.00176,0.873,0.127,0.0807,120.006,368542,0,34,10,06Y7RRtGrgIKc7pKSJJ8oh,"['Laroz', 'Sam Shure']",Miombo - Sam Shure Cowbell Dub
9824,0.772,0.733,-9.406,0.0573,0.3,0.453,0.106,0.457,120.005,405887,0,51,10,5nHc8CmiPllMzHbJhhx3KS,"['Monolink', 'Innellea']",Under Dark - Innellea Remix
9825,0.651,0.789,-9.361,0.0324,0.151,0.845,0.102,0.161,118.992,488195,0,14,10,57VnoxNfaqY7wd6VR66Zlg,['Impérieux'],Mondbad
9826,0.842,0.559,-9.525,0.0589,0.0379,0.817,0.0896,0.407,124.993,382762,0,21,10,6wJgrkkR9i1OaH5TXiHSi9,['Mind Against'],Prophet
9827,0.749,0.598,-10.481,0.0409,0.00381,0.876,0.111,0.153,124.988,395133,0,38,10,7zT7Mhq0tvsvbly0MmYsRf,['Mind Against'],Reveries
9828,0.647,0.66,-10.309,0.0405,0.0331,0.914,0.665,0.0174,124.023,464516,0,64,5,7Mqdzo9NcZLUwTAoyV2AeE,['ARTBAT'],Horizon
9830,0.736,0.683,-8.04,0.0574,0.00862,0.773,0.0756,0.128,121.998,409184,0,33,10,2LfI8RId2sMaeyrNt53JHo,"['8Kays', 'Diana Miro']",Easy
9831,0.644,0.582,-11.276,0.0326,0.0149,0.893,0.0899,0.133,121.996,457445,0,17,10,5SR04jIZUQpQ6EI9tggsJt,['INVŌKER'],Moments
9832,0.801,0.743,-8.468,0.0964,0.00441,0.823,0.11,0.151,119.979,411129,0,21,10,3DjaExA2ijjeJ1BNqHAy6J,['INVŌKER'],Kinein Kinema
9833,0.751,0.665,-9.384,0.0496,0.00741,0.9,0.0889,0.281,123.995,464682,0,10,10,4W55zGtbNrZXitj4DTDa6Z,['Beswerda'],Hera
9834,0.792,0.913,-9.191,0.0467,0.0682,0.852,0.0652,0.0361,120.994,402864,0,27,10,0Qw56ukcnvhWABr59YNhUI,"['ALMA (GER)', 'Avidus']",Lost In The Stars - Avidus Remix
9835,0.727,0.684,-8.943,0.0409,0.186,0.935,0.114,0.07,124.997,410481,0,10,10,7HLxHWXdmkFX9g36ydutGh,['The Element MT'],Another Day on Earth
9836,0.797,0.667,-12.478,0.0512,0.00771,0.889,0.0928,0.244,123.987,367682,0,15,10,0DyQOqbDsuQqllJL6LCD13,"['Jeremy Olander', 'Hunter/Game']",Andköln - Hunter/Game Remix
9837,0.66,0.641,-12.733,0.046,0.0686,0.857,0.0871,0.831,130.997,452215,0,30,10,5Kfv2zilI2e9ETbeYwLXSB,['Aril Brikha'],Winter
9838,0.436,0.798,-11.04,0.0786,0.0029,0.844,0.113,0.0749,185.003,392070,0,14,7,7DqRmSDQImc8hLQxVTs5Gz,['Remcord'],Guerilla Grow
9839,0.801,0.899,-9.105,0.0535,0.00358,0.939,0.0452,0.146,126.008,358095,0,48,10,1pIBxvFjjnp7tAKOTwA0Az,['Jeremy Olander'],Steps
9840,0.826,0.401,-11.684,0.117,0.0154,0.795,0.0999,0.0561,122.017,328781,0,60,10,1vdYudatKL5iRIM7i6vkvG,['Argy'],Tataki
9841,0.778,0.609,-10.671,0.0564,0.00809,0.781,0.258,0.0988,124.0,340648,0,20,10,2aYm5fTjsJXhDKNgToS6mo,"['Erly Tepshi', 'Abstraal']",Pride
9842,0.725,0.669,-9.332,0.043,0.0835,0.827,0.165,0.113,125.01,422777,0,32,10,0eN8mGWY3aX3Cq3W6JC9sX,['MRAK'],One
9843,0.655,0.666,-11.929,0.0401,0.0305,0.872,0.0634,0.315,114.999,457000,0,34,10,52mYUoBRIi8ETtNY93XuZi,['Jimi Jules'],Burning
9844,0.698,0.629,-8.155,0.0314,0.0303,0.691,0.107,0.151,124.996,436500,0,9,10,1LEGXAa6j3DQQD7McdyaFh,"['Fur Coat', 'Avidus']",Fading Borders (Avidus Version)
9845,0.682,0.927,-6.129,0.0373,0.133,0.842,0.0918,0.113,122.998,439024,0,47,10,5QRhs05R9MOXHQC2OOn5bq,['Innellea'],Loss Of Hope
9846,0.737,0.652,-12.275,0.0535,0.00315,0.877,0.112,0.0712,125.002,332113,0,13,10,54jZOs84uBKTPFGfkqNhj2,['Erly Tepshi'],Amber
9847,0.796,0.854,-7.405,0.0486,0.0314,0.82,0.687,0.591,122.006,369836,0,33,5,0LXZcxnmswUA9FUc7TsrEH,['Fideles'],No Human Interaction
9848,0.578,0.647,-11.684,0.0372,0.048,0.711,0.118,0.471,124.031,294194,0,32,10,67cjrE0b9Oy5TYakiZMHOf,"['Precursor (NL)', 'Bad Spirit', 'Hunter/Game']",Biomarker - Hunter/Game Remix
9849,0.724,0.866,-7.028,0.0448,0.0658,0.923,0.103,0.525,126.0,371903,0,52,10,1amfDxySvja0PP6LjosvNB,['Agents Of Time'],The Mirage
9850,0.672,0.479,-18.337,0.0422,0.584,0.945,0.112,0.0544,124.004,425804,0,6,10,3V1IyLzp23AExcmRFcNfDI,['Alex Preda'],Don't Move
9851,0.789,0.638,-8.728,0.0825,0.262,0.818,0.0965,0.47,120.002,368010,0,18,10,0w2Z8BVxFSiTuP7kkXyEyO,['Mind Against'],Harp
9852,0.718,0.591,-11.313,0.0355,0.0744,0.87,0.119,0.16,124.0,375714,0,15,10,5OB5RadyS1bsT2QWI8i2V8,['Remcord'],Carton Express
9853,0.776,0.927,-7.38,0.0489,0.0105,0.887,0.0992,0.0334,125.015,450725,0,39,10,1cQCfrLGc5GpBC6bNPlsUm,"['Stephan Bodzin', 'Mind Against']",Earth - Mind Against Remix
9854,0.661,0.513,-11.165,0.0439,0.021,0.83,0.112,0.156,122.993,381162,0,21,10,5JsROCBygqUJLrF6SoPhUk,"['Stephan Bodzin', 'Adriatique']",River - Adriatique Remix
9855,0.624,0.631,-8.045,0.0553,0.00392,0.755,0.107,0.22,121.99,402712,0,41,10,2euBWg0NcyhmKC51wfPDRY,['Innellea'],Confronted Reality
9856,0.621,0.832,-9.648,0.042,0.0473,0.75,0.666,0.142,122.992,386463,0,19,5,7vxRoXXxbtFF48D5Nlc3NT,"['Max Freegrant', 'Eleonora', 'Ivory (IT)']",So Close - Ivory (IT) Edit
9857,0.717,0.778,-6.708,0.044,0.00318,0.836,0.0961,0.287,126.02,295238,0,5,10,3qnKE0Phi0zcDi66wtk7PH,"['DJ Chus', 'Dorian Craft', 'Habischman', 'TOSZ']",Breathe - Habischman Remix
9858,0.631,0.495,-11.159,0.0483,0.00583,0.952,0.0793,0.111,124.003,379370,0,24,10,4ikWdgKGYSO2xZJB3uwWRT,['Coeus'],Superia
9859,0.614,0.887,-6.724,0.0558,0.000917,0.88,0.0959,0.0395,121.986,346587,0,50,10,32uzMvtg0JKDKZzg6KhHoZ,"['Anyma', 'Innellea']",Angel 1
9860,0.701,0.725,-10.783,0.0535,0.0614,0.773,0.0633,0.38,127.989,420400,0,34,10,6tK8vlUpvzMdd1iEQ0St4t,"['Stephan Bodzin', 'Solomun']",Rose - Solomun Remix
9861,0.801,0.821,-8.186,0.049,0.07,0.88,0.278,0.325,123.003,408012,0,9,10,0ML6By7J6grKNb0AHyfLoY,['Adriatique'],Arcade Mode
9862,0.677,0.789,-9.343,0.037,0.000157,0.59,0.115,0.0815,122.0,381644,0,15,10,5oHDV2LFKBjr661WpI8IO9,['Coeus'],Frontier
9863,0.771,0.855,-9.877,0.0462,0.0136,0.877,0.099,0.0535,123.015,460488,0,28,10,7aYf39VMvJWGd3QjIY8HsL,"['Quivver', '8Kays']",Hold - 8Kays Remix
9864,0.745,0.667,-6.523,0.0468,0.000554,0.706,0.0759,0.577,125.998,294464,0,30,10,4TlehYq6Bny0k44H6OaUAK,['Agents Of Time'],Blu
9865,0.79,0.653,-12.42,0.0513,0.0708,0.871,0.331,0.166,120.014,537219,0,29,10,4J5q38uaQFUxdCHKuMKixs,['Leafar Legov'],Cenote
9866,0.864,0.456,-11.242,0.213,0.00516,0.351,0.346,0.466,127.03,496279,0,3,10,5h4r675gKcsNSzoxSmDUdn,['Sebastian Mullaert'],Samunnati - Wa Wu We Simplification
9867,0.744,0.694,-7.868,0.0499,0.0038,0.92,0.18,0.0632,123.008,450003,0,33,10,3HEDtJmlflJdMDUZx0LNtt,['James Harcourt'],Beholden
9868,0.826,0.438,-12.866,0.112,0.0642,0.837,0.0968,0.184,125.998,397000,0,39,10,6PXLUDOUGRlvQU5ZX8sncU,['Woo York'],Melt
9869,0.813,0.649,-8.894,0.0769,0.0111,0.876,0.0471,0.456,124.013,394426,0,31,10,0vT7fkRnp7y7qiEmYHVKUz,"['Betical', 'Shall Ocin']",Icon - Shall Ocin Remix
9870,0.691,0.503,-11.508,0.0451,0.159,0.929,0.104,0.0584,125.011,406022,0,22,10,1aWgdbAXBP7qBCW9cncFuC,['Betical'],Trouble
9871,0.804,0.476,-12.048,0.0654,0.0288,0.923,0.171,0.112,125.006,360960,0,29,10,1dLIBnXKOPSCOdtuWI07Ck,"['Øostil', 'U S H N U']",Safe
9872,0.804,0.803,-8.237,0.0501,0.000732,0.877,0.0932,0.0721,119.998,546472,0,52,10,6iNhl5IcRJfm3F42plOPA4,"['DJ Koze', '&ME', 'Sophia Kennedy']","Drone Me Up, Flashy - &ME Remix"
9873,0.789,0.63,-10.285,0.0736,0.00125,0.872,0.0993,0.359,125.008,406426,0,13,10,4OqgCXR0KRBRPVq8nrXhJj,"['Drown', 'Anna Caragnano', 'The Drifter']",Sea On The Moon - The Drifter Remix
9874,0.767,0.565,-10.693,0.0326,0.000965,0.5,0.115,0.189,125.995,444337,0,32,10,7odKesrr8BMPPeKAj9EzQy,"['Audiojack', 'Jem Cooke', 'Patrice Bäumel']",Feels Good - Patrice Bäumel Remix
9875,0.788,0.745,-8.358,0.0527,0.145,0.85,0.102,0.199,122.001,440950,0,52,10,74oc8wSuilCIueLaqNOi3B,"['Øostil', 'Juan Hansen', 'Massano']",Drown - Massano Remix
9876,0.704,0.818,-9.009,0.0497,0.118,0.911,0.102,0.856,124.004,422590,0,17,10,48CB9SkzF30MrTLvxHGbex,"['Fur Coat', 'Alfa Romero']",Icarus Wings
9877,0.794,0.958,-6.032,0.0424,0.0174,0.732,0.0962,0.0381,122.995,380976,0,24,10,5H0HQtRTnoxsKkHwIp3Ttj,['Avidus'],Relief
9878,0.781,0.746,-10.001,0.05,0.00608,0.903,0.0992,0.261,124.001,403865,0,45,10,0tfSHgbBF0wudizTFesANb,['Colyn'],KL427
9879,0.757,0.322,-9.436,0.055,0.00285,0.755,0.103,0.172,124.995,336189,0,35,10,4h92Z1GFBigNPN2JeHzWu7,"['19:26', 'BOg']",22 Police
9880,0.716,0.862,-9.065,0.0588,0.0017,0.883,0.221,0.0352,123.983,368841,0,48,10,4ZhVRSxT1JP0SWp4VF0EL9,['Massano'],The Feeling - 2022 Remaster
9881,0.755,0.758,-9.594,0.0509,0.000209,0.863,0.0974,0.155,119.994,419194,0,5,10,24th32erEpRbBXz5L1bsmL,"['LERM (HU)', 'Justrice']",Tamarin
9882,0.649,0.673,-10.967,0.0397,0.482,0.859,0.11,0.542,123.019,394634,0,20,10,6MxC77sCHdtwbg8RQsQfJO,['Hunter/Game'],6AM
9883,0.651,0.744,-7.441,0.0314,0.0167,0.621,0.115,0.0372,119.995,437648,0,48,10,0pyjqTGLsrg1r6m5YR4tuq,"['Adriatique', 'Marino Canal', 'Delhia De France', 'Mind Against']",Home - Mind Against Remix
9884,0.642,0.454,-13.722,0.038,0.00619,0.913,0.121,0.38,125.009,340703,0,13,10,3o95Pzd9NeAwoBVnZwTf2x,['Symmetric'],Tempest
9885,0.803,0.792,-6.623,0.0523,0.00808,0.82,0.0934,0.201,123.997,465200,0,43,10,0nQdTcykkSL4f8MP8qE1Fl,['Colyn'],Wait For You
9886,0.596,0.837,-5.983,0.0488,0.0775,0.806,0.297,0.0954,125.93,274552,0,62,7,1DOuZaf52j4O1zlyQpxSQx,"['Anyma', 'Chris Avantgarde']",Consciousness
9887,0.729,0.675,-10.725,0.0637,0.0985,0.879,0.099,0.279,125.007,352568,0,11,10,7diMGg33yf27JAAKznzpG5,['Symmetric'],Decade
