,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,popularity,clusters,id,artist,song_title
13,0.332,0.822,-6.558,0.0988,0.165,9.33e-05,0.161,0.745,96.253,0,0,3,0a3Ate4GM8CsHuybAYNcga,['Detonation_on_the_beat'],Look at Me - Remix
14,0.443,0.956,-6.198,0.0511,5.24e-05,0.825,0.135,0.909,146.754,0,67,0,3C0zc2g7XS4bL0w6BRM0j7,['John Robert Matz'],The Burning Forest
15,0.521,0.487,-7.525,0.0299,0.253,0.0,0.0579,0.483,117.072,0,69,0,76pmSaEKGN9XuprqbB1KLt,['Antidota'],Deep Breath
16,0.484,0.312,-13.522,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,0,63,8,5pxL3QTr6OBveQbHcG3nYa,['In Flames'],Siren Charms
17,0.719,0.967,-2.435,0.0552,0.0588,0.000249,0.206,0.964,79.505,0,0,3,5GUsyumrjcsMiRjYQiG9MQ,"['Gustav Mahler', 'Orchestra Sinfonica Di Torino Della Rai', 'Sir John Barbirolli']",Symphony No. 9 in D Major: III. Rondo-Burleske. Allegro assai. Sehr trotzig (Live)
18,0.359,0.949,-7.649,0.101,0.0556,0.000396,0.236,0.212,134.118,0,0,1,0FjfgKo2ZOTK5Shz59qHeP,['Accursed Ordnance'],Persist Past Altar of Darkness
19,0.541,0.854,-6.196,0.155,0.0254,0.000125,0.651,0.454,86.044,0,0,5,4NwI88otPtGMbFJz1FJZsA,['Lie and a Chameleon'],yamikuro
20,0.653,0.797,-6.958,0.048,0.0738,0.0,0.0847,0.726,133.725,0,0,3,0noNaf25LeljP7PktZLB8W,"['Covers Culture', 'Acoustic Covers Culture', 'Lounge Covers Culture Of Popular Songs']",Perfect - Acoustic Covers Versions of Popular Songs
21,0.566,0.673,-10.814,0.306,0.565,1.13e-06,0.0438,0.583,114.385,0,0,4,4Trfpvw1gbWEHnPbfSYIIC,['Christopher Glyn'],Chapter 38.2 & Chapter 39.1 - 24. Jeremiah
22,0.39,0.502,-12.277,0.178,0.336,0.000138,0.0713,0.289,97.871,0,0,8,5g9SPy5TPtDLQdrpzUkZeZ,"['Antonio Vivaldi', 'Chiara Banchini', 'Ensemble 415']","Concerto for Strings in C Major, RV 114: III. Ciaccona"
23,0.532,0.591,-3.81,0.0591,0.782,0.0,0.0647,0.962,184.4,0,0,3,7d82OX0tV6wP1Cy7ZQVl1o,['P!nk'],What About Us
24,0.346,0.335,-12.453,0.0339,0.575,0.00674,0.185,0.213,84.204,0,0,8,1scT2ygrMOMDXBVAiYaxte,['Alexisonfire'],Reverse the Curse
25,0.947,0.607,-10.58,0.202,0.0249,4.76e-06,0.0861,0.732,100.619,0,50,0,4hmzPogQsZ8NjykB2GPn16,['makita'],Loketo
26,0.506,0.618,-11.278,0.0708,0.657,2.31e-05,0.248,0.789,89.023,0,0,3,1RIQw2QuIglFKwBgzRidIe,"['Patsy Montana', 'Prairie Ramblers']",I Want to Be a Cowboy's Sweetheart
27,0.547,0.257,-12.358,0.0252,0.907,0.183,0.0935,0.169,75.752,0,77,8,5dL5jv5GSCRoDhTtnY8maL,"['Ja Rule', 'Ashanti']",Mesmerize
28,0.214,0.4,-10.042,0.0342,0.756,0.0,0.325,0.508,169.683,0,0,8,11adQEQZ0iMekdOxbUTcmX,"['Ludwig van Beethoven', 'Annie Fischer']","Piano Sonata No. 3 in C Major, Op. 2, No. 3: IV. Allegro assai"
29,0.478,0.774,-6.977,0.0292,0.000265,0.585,0.191,0.429,112.577,0,0,2,0Oa9mHOnH14GZ4toWwkf4c,"['G-Eazy', 'Kehlani']",Good Life (with G-Eazy & Kehlani)
30,0.729,0.989,-4.613,0.049,0.0102,4.45e-05,0.443,0.84,126.47,0,71,0,1zQnEunz8U8uOuOaSCxoJW,"['Los WaraOs', 'The Cypher Effect']",Más Fuerte / Untitled (TCE Mic Check)
31,0.609,0.657,-11.496,0.0695,0.0308,0.00221,0.071,0.872,100.607,0,0,3,3v7Of6tUoqr6K6uvKIsJZ7,"['Skofi', 'Skyfarmer']",Bunker
32,0.319,0.839,-7.341,0.0404,0.00596,7.99e-05,0.0764,0.538,144.938,0,0,1,3J5NN2yxIvqzG5WbpCID1D,['Rainmakers'],Miss Maganda
33,0.63,0.616,-8.128,0.0309,0.463,0.0408,0.173,0.509,118.65,0,0,3,7eTCOQlo6rLjSbCeu0Dm9C,"['Clara Bellar', 'Dori Caymmi']",Plus fort que nous
34,0.304,0.104,-15.835,0.0313,0.963,0.000291,0.177,0.0608,81.02,0,0,8,03yokxy2Blk8eogtmtvfa8,['Buddy Dee & The Ghostriders'],Take Me to the Mountains
35,0.571,0.908,-8.208,0.0907,0.412,1.19e-06,0.0802,0.958,137.43,0,0,3,7ehev4SnmCKwN2Qy5LFX5J,"['Irwin Kostal', 'Julie Andrews']",Prelude / The Sound Of Music - Medley
36,0.646,0.77,-6.596,0.226,0.00249,0.0,0.0715,0.681,99.165,0,78,0,2w7RtPiXJiOSVOTbW5ncIo,['Ghost Dance'],Heart Full Of Soul
37,0.745,0.466,-7.62,0.0864,0.00666,0.35,0.272,0.303,123.889,0,1,2,4phlqfMeDruW6YtBHE2QuQ,['M.A.S.A.C.R.E'],Sentencia
38,0.672,0.841,-5.992,0.0285,0.0767,0.0,0.135,0.82,125.437,0,0,3,6VH9ySsMuBJhwm7vkBZ7hF,['Karlchens Spieluhrenorchester'],Funkelndes Wasser
39,0.304,0.901,-7.756,0.0602,0.00105,0.000376,0.158,0.541,147.199,0,63,1,6Zpa7h8uE0qeHlF0qQq0BE,['Miwata'],Honig
40,0.414,0.404,-9.928,0.0499,0.271,0.0,0.3,0.224,71.105,0,0,8,5wvLVrLJerIw06W4KauyZq,"['J emm Dahon', 'MackyDogg', 'SHRLYANNE', 'Hood 047']",Tayo na Agad
41,0.757,0.758,-7.873,0.0512,0.00708,0.831,0.112,0.918,130.505,0,0,2,5Pg7P6GJ6oRlBCCwJYbzio,['Karate'],Remain Relaxed
42,0.533,0.905,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9,0,71,0,1oc92BMKYkNxK17C2GtyRM,['Polo G'],Distraction
43,0.623,0.709,-9.818,0.0636,0.102,0.0,0.0967,0.948,122.394,0,66,0,1wXOOkKWKyo5WAoKjmASsd,['Skindred'],That's My Jam
44,0.639,0.548,-13.534,0.0394,0.29,9.68e-05,0.366,0.887,98.359,0,0,3,74xPZW1tbiYpL4A42tRUQJ,"['$peedyyy', 'Remble']",BeatBox Freestyle
45,0.855,0.587,-4.589,0.0336,0.0505,0.00714,0.105,0.64,111.97,0,75,0,0t3uXMNUxqxCgE3iULGgYr,['Tommy Jaud'],Kapitel 17 - Der Löwe büllt
46,0.357,0.389,-9.702,0.0269,0.569,0.0,0.099,0.324,94.211,0,48,8,5OPw4oPYtoE9n5W4js5jw1,['RS'],The Shooter
47,0.394,0.566,-9.435,0.0261,0.0304,3.64e-05,0.101,0.631,148.029,0,0,3,1AizuXjEAgOmgwfx5t8JMa,"['Rudimental', 'Jess Glynne', 'Macklemore', 'Dan Caplen']",These Days
48,0.517,0.692,-7.273,0.0246,0.253,0.0,0.172,0.476,107.958,0,0,3,0hgEsoAu23ap8V5GFX9Y3i,['Death Cab for Cutie'],Title and Registration
49,0.273,0.665,-8.795,0.0382,0.000458,0.000893,0.117,0.514,104.656,0,0,3,30oRPNefnSnXEBL2aOifIS,"['Raze', 'Rob Made']",Break 4 Love - Rob Made Disco Edit
50,0.78,0.787,-6.653,0.209,0.533,0.134,0.122,0.668,177.835,0,43,4,3ZvL1n5QU0h9x9zQVO600f,['Sing Karaoke Sing'],I'll Be There for You (Karaoke Version) - Originally Performed By the Rembrandts
51,0.654,0.523,-8.053,0.0349,0.8,0.0,0.285,0.851,126.819,0,0,3,1wGHZKA8h2rtJ9meNZw7M4,['Nirvana'],"Love Buzz - Live In Melbourne, Australia For Triple J/1992"
52,0.413,0.725,-5.787,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,0,71,0,1XolSpGCF9t7MuZt2AOYte,"['Johann Sebastian Bach', 'Lang Lang']","Goldberg Variations, BWV 988: Variatio 6 Canone alla Seconda. a 1 Clav. - Live at Thomaskirche Leipzig / 2020"
53,0.639,0.659,-16.098,0.0491,0.0166,0.633,0.116,0.92,126.436,0,0,3,20qsKLOlocPVb18UDd5Csl,"['Jeff Hurley', 'Maeve McCambridge', 'Alan Watts']",Sleep Now
54,0.523,0.769,-5.855,0.0269,0.04,0.0,0.136,0.876,136.162,0,76,0,3XxiBb6Snt9B0FGYk3tIWy,['Ian Fisher'],My Eyes Have Seen the Glory
55,0.337,0.365,-15.091,0.0318,0.0788,3.84e-05,0.202,0.497,136.264,0,0,8,2i1QSzAOX3zKIQJKVHbBLm,['The Miracles'],Love Machine - Pt. 1
56,0.632,0.232,-12.326,0.0318,0.428,4.95e-06,0.215,0.673,119.136,0,66,0,6Qh9FlJ7kBgJfrBStQpGQD,['Hardstyle Germany'],Detonate
57,0.456,0.47,-9.564,0.0294,0.513,3.76e-05,0.444,0.639,120.336,0,64,5,22Sa5Ekv9lSlkycwEhRq7V,['Rainman'],Prisms
58,0.389,0.889,-6.546,0.0442,0.0415,0.0,0.463,0.524,171.121,0,0,5,1zdV024oMgDEJyb6LfWiiC,['Peggy Lee'],Everybody Loves Somebody
59,0.77,0.812,-9.013,0.145,0.384,2.34e-06,0.122,0.897,90.984,0,0,3,3iGUItjBIHwxgrZmj0yjy8,['Folk Piano Folks'],The Snow Shoe Tramp
60,0.404,0.903,-3.88,0.0668,0.577,0.297,0.287,0.498,115.672,0,0,3,7gmUoLtuvFloYgFwT94Lrz,['BluefisH'],Come Take My Hand
61,0.324,0.641,-11.12,0.0451,0.189,8.47e-05,0.109,0.308,83.901,0,0,8,64z0EqhVCYOCbEbY7GqECc,['Mark Knopfler'],5:15 AM
62,0.592,0.891,-5.637,0.0316,0.0145,0.141,0.394,0.717,114.348,0,0,3,0FmuZFCMGqGE5TpICps0NM,['Beícoli'],The Picture
63,0.595,0.617,-10.455,0.117,0.0343,0.000135,0.383,0.823,85.387,0,0,3,43twmeJLZBfJUc3kzQqMgg,"['KIDSØ', 'The Mountain Howl']",Sparkle - The Mountain Howl Remix
64,0.798,0.586,-13.001,0.255,0.00556,2.34e-06,0.473,0.381,105.979,1,34,7,1NDxZ7cFAo481dtYWdrUnR,"['Maggie Lindemann', 'Cheat Codes', 'CADE']",Pretty Girl - Cheat Codes X CADE Remix
65,0.644,0.919,-6.289,0.0561,0.181,0.134,0.622,0.871,117.459,0,69,5,7KgyMa3m40GQaszuUKfxRK,['Charles Lew'],Even the Praise Comes from You
66,0.328,0.762,-8.651,0.0476,0.0342,0.00876,0.198,0.274,125.75,0,0,1,5yAPZdmy66PrXozM2CVBif,['Groupa'],Lavalek
67,0.401,0.893,-11.171,0.437,0.0617,0.0391,0.164,0.406,87.979,0,44,4,2EuQ3v8QsNQCSaZljah7PD,['Kanooma Beat Project'],Maverick
68,0.796,0.766,-5.974,0.238,0.0742,0.0,0.0827,0.558,110.034,1,79,7,53S6LBUl9MUX5uWcToKSHw,['Five Finger Death Punch'],Blue On Black
69,0.316,0.484,-9.11,0.0308,0.000334,0.00445,0.0912,0.299,117.363,0,64,0,2qZGBVIT6R0lBL1E9DkfqM,['Clarence James'],I'm Melting
70,0.564,0.262,-19.746,0.105,0.652,0.000204,0.0896,0.376,104.5,0,0,8,7092fLld7T47cJ3GLV4mGZ,"['S. P. Balasubrahmanyam', 'K. S. Chithra']",Poothendralum
71,0.55,0.593,-7.619,0.0258,0.00511,0.00127,0.106,0.543,147.617,0,0,3,2sgl5rdTqFt8JgUiTdkiBB,"['MDRD', 'Lynat', 'Miguel Gallegos']",Flying High - Miguel Gallegos Remix
72,0.494,0.887,-4.297,0.398,0.00661,0.0,0.103,0.548,89.554,1,0,7,5jTAPa24zR2XqcqPUTa1ra,"[""Ensemble vocal l'Alliance""]",Psaume de la création
73,0.687,0.865,-4.663,0.0349,0.0743,0.225,0.0966,0.261,117.015,0,0,3,5gUGQD3xxwbtlm8HJvHdp7,['Shastry Brothers'],Sudarshana Stuti
74,0.896,0.621,-6.857,0.237,0.00532,0.0,0.196,0.818,121.966,1,73,7,1zOt80TtY5OcKGnV4enQBr,['The ZOE Group'],This Is How We Overcome
75,0.762,0.244,-18.114,0.0551,0.388,0.0137,0.0663,0.558,101.57,0,0,8,3oNsBuyCtretMMN3tAExWP,['Minuit Machine'],Everlasting
76,0.575,0.909,-8.003,0.0654,0.0582,0.238,0.0724,0.693,137.335,0,0,3,4sTTQorPuvFNffH18tdtm1,['Chris Travis'],Drop Down
77,0.701,0.788,-5.611,0.0425,0.148,0.625,0.0977,0.795,142.584,0,60,0,2QdkX1XfDqOeN5lGRIVo03,['Jimmy Shand And His Band'],The Bluebell Polka
78,0.554,0.667,-10.226,0.0342,0.628,0.0,0.0486,0.597,112.749,0,58,0,4yRlTvPVfEyhXfp6GZurq9,['Austin Plaine'],Never Come Back Again
79,0.535,0.784,-5.073,0.0484,0.00557,0.171,0.0852,0.962,176.241,0,40,1,0UBs8RUXSh4iugUwRufdnO,['Orig. Grenzland Sextett'],Wo der Wildbach rauscht
80,0.543,0.807,-5.973,0.0359,0.0567,0.000858,0.32,0.685,126.157,0,0,3,4JyeRLWyxi7ywUz8VM74Qx,"['Lofi Fruits Music', 'Chill Fruits Music']",Korra Ending Theme
81,0.355,0.722,-9.338,0.0498,0.712,0.00309,0.805,0.946,176.708,0,0,5,5Q2Q73BRuLW92yL3EeXiJG,['Metalhonic'],Dance of the Dead
82,0.697,0.529,-8.838,0.0338,0.115,0.901,0.0895,0.486,155.974,0,0,2,18dWBsEdWdGA1MRPN95H1X,"['Void_Chords', 'LIO']",FLARE
83,0.492,0.722,-6.348,0.0395,0.581,4.47e-06,0.354,0.926,130.97,0,0,3,0uhvH6micWZHN7n2aB4VqL,['Bold'],Wise Up
84,0.438,0.805,-6.237,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,0,77,0,0CNGoBGPtjugjuEAZh9jPl,['Western Tower'],A Fistfull of Dollars
85,0.511,0.574,-7.016,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,0,0,1,2AOswry6B9No2OnrItonWG,['awfultune'],You Look Rly Cute
86,0.398,0.93,-6.76,0.0615,0.000854,0.121,0.0874,0.725,190.818,0,71,1,40f9IDTMDpFf3CnTcPhY5F,['Mt. Eden'],Oh That I Had
87,0.45,0.904,-7.736,0.046,0.0872,0.108,0.102,0.689,125.072,1,0,7,0TT5rG6JOdzv5FkujZ4O9B,['Dimmu Borgir'],Burn in Hell
88,0.653,0.519,-10.164,0.0497,0.406,0.0209,0.101,0.822,98.883,0,77,0,17A7mvuAT52MdTk5fwe3LH,['Pantelis Vassilakis'],Take You There
89,0.63,0.519,-10.997,0.0528,0.225,4.3e-06,0.0974,0.502,143.942,0,0,3,2wJUgOINjCBhZXMT9GyyyU,['Acoustic Classics'],The Times They Are A-Changin'
90,0.383,0.579,-3.765,0.103,0.198,0.00184,0.517,0.103,86.522,1,0,7,77fJCFtIZYaIKGsYG3CcRf,['Dancing Mood'],Mood Indigo
91,0.666,0.654,-11.691,0.0926,0.0547,0.702,0.341,0.898,73.687,0,0,3,4V3O5g0CURiuhE4yJJsIgA,['Neurosounds'],Wagnis
92,0.674,0.428,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,0,79,0,4JTLgG1ZHr7gCyUaKTLYzS,['Johnny Devlin'],Rock and Roll (I Gave You the Best Years of My Life)
93,0.794,0.811,-8.966,0.038,0.0426,1.07e-06,0.101,0.862,116.047,0,84,0,3o8PSl7FoUhMYDvFQp5opt,"['Banda Sinfónica La Artística, Buñol']",Our Man In Paris
94,0.477,0.378,-11.225,0.03,0.0377,3.49e-06,0.453,0.688,116.393,0,0,5,0Oqc0kKFsQ6MhFOLBNZIGX,['Lana Del Rey'],Doin' Time
95,0.44,0.591,-7.859,0.0369,0.53,1.03e-05,0.171,0.373,121.398,0,0,8,1CgaREnlrG5QLupknBhcep,"['Echoes of Swing', 'Rebecca Kilgore']",Stopping by Woods on a Snowy Evening
96,0.619,0.803,-3.521,0.0317,0.0703,0.0,0.27,0.73,119.538,0,43,0,6Jf9Myq8Ydqnt9QjPUInks,['King Tubby'],King Tubby's in Fine Style
97,0.649,0.473,-7.875,0.0324,0.73,4.92e-05,0.176,0.658,105.048,0,0,8,5fHiRGSpoGPWJ7hG6uHlL7,['Claire Waldoff'],Wer schmeisst denn da mit Lehm
98,0.825,0.812,-4.663,0.108,0.319,4.58e-05,0.267,0.847,108.352,0,0,3,0HMhROFKqcBKNgND504dkn,['Pro Sound Effects Library'],Transported to Nature
99,0.413,0.85,-5.593,0.0362,0.00228,0.0,0.124,0.481,174.423,0,0,1,2M77ssXg1yzzzlgQTCiG1w,['Alex van Holstein & Eefje de Visser'],"Zijn opa dood, zijn meisjes lief"
100,0.209,0.79,-10.12,0.0956,0.29,0.798,0.0999,0.251,145.233,0,0,1,6lsumzVFKP9SnfKcuGwqVp,['Morcheeba'],Rome Wasn't Built in a Day
101,0.35,0.573,-11.34,0.0317,0.741,2.03e-05,0.171,0.562,163.654,0,0,8,4QVnvHZHKFOglkAuMlCWAZ,"['Arne Mellnäs', 'Rilke Ensemble', 'Gunnar Eriksson']",Sweet Spring: No. 2. Elegiac Sonnet
102,0.374,0.606,-10.836,0.0347,0.667,1.23e-06,0.25,0.649,140.267,0,0,8,3sD1NL6pSTPq6ldLE6jkCc,['NoJustice'],Gas Mask
103,0.544,0.542,-8.624,0.0294,0.268,0.00197,0.114,0.339,90.472,0,0,3,4yJ0UodyCeX13Q1JxLuk4L,['Nicki'],So a Wunder
104,0.68,0.632,-9.642,0.0469,0.027,0.868,0.146,0.863,125.894,0,0,2,5CJ0tCHj4XOeN4LG6gdrPA,"['Sabine Fisch', 'Eva Becker']","Track 77 - Die Ärztin - Der Weg einer unerschrockenen Frau - Amelie von Liebwitz, Band 2"
105,0.521,0.386,-7.72,0.0292,0.727,0.0,0.33,0.709,95.793,0,0,8,29tqJDvsUQD0Elzh0gfeRY,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Herbert von Karajan']","Musik zu einem Ritterballett (1790-91), WoO 1: Deutscher Gesang (da capo) (I)"
106,0.332,0.179,-11.83,0.0326,0.879,0.0,0.0886,0.315,96.529,0,0,8,0dqzkiGeQJsKODOEDrxAsI,"['Marcus Warner', 'Fatma Fadel']",You
107,0.543,0.87,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,0,2,5,3Ge22AwGyEVNtEL8jMn7ZP,['Dj Konik'],Velocity 5
108,0.721,0.82,-10.32,0.0448,0.387,0.000326,0.198,0.966,155.968,0,0,3,0KIZ5Ser293PTUtY1x6Gha,['Lost Wings'],Echoes
109,0.611,0.846,-5.9,0.0436,0.00509,0.0,0.0784,0.751,103.912,0,76,0,1cr6Kv31hPzvae2z7cwADa,['Greg and Heidi Walker'],Open Plains
110,0.516,0.665,-8.206,0.034,0.247,0.000986,0.191,0.965,168.795,0,0,3,5FR54UnizyI8pE5E9Zb0Dt,['Ginuwine'],Pony
111,0.87,0.657,-7.32,0.0522,0.149,0.0102,0.053,0.893,110.596,0,66,0,4wOrMsgnoZMANI0X5tqupJ,['Holzkamer Saitenmusik'],Weilheimer Walzer
112,0.4,0.65,-6.104,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,1,18,5,2bSsY4nhJbDFYshwZVlggx,['Rockettothesky'],Song of Pearl
113,0.571,0.593,-4.75,0.0453,0.558,0.0,0.257,0.572,105.014,0,0,3,11jWJHIPj97VsZlCk72KDF,"['Iron Bell Music', 'Joel Gerdis']",Sons & Daughters (feat. Joel Gerdis) (feat. Joel Gerdis)
114,0.504,0.845,-7.799,0.0938,0.0139,0.0419,0.359,0.736,159.508,0,0,3,2cxQalNob00d1cD8hxVS3r,"['Kevin Gates', '2 Chainz']",Bet I'm on It (feat. 2 Chainz)
115,0.236,0.249,-9.595,0.0348,0.811,1e-06,0.087,0.181,72.847,0,73,8,1C6b5PWiksr3RbiJLdOR4c,"['Erik Satie', 'Klara Kormendi']",3 Gnossiennes: No. 3: Lent
116,0.42,0.873,-2.963,0.0685,0.0408,2.17e-06,0.568,0.728,72.858,0,20,5,6vSDjiTPramX72oNM1yOxC,"['Dimitri Vegas & Like Mike', 'Angemi']",Garden of Madness
117,0.847,0.828,-8.51,0.296,0.385,0.0,0.393,0.884,111.045,0,41,4,5RzFJd6W40SDTyZkX6xx45,['Pitbull'],I Know You Want Me (Calle Ocho)
118,0.44,0.466,-9.712,0.0284,0.17,1.03e-06,0.118,0.543,107.744,0,52,0,03VbfUcx8OOT5HLYzCJQzE,['Makkuteno'],Step Ahead
119,0.648,0.678,-7.461,0.0392,0.221,0.00456,0.143,0.667,132.729,0,0,3,2Ihctv8Y8zNmFiPx6KYDIY,['Willard Robinson & His Orchestra'],I'm More Than Satisfied
120,0.761,0.787,-5.672,0.104,0.542,0.148,0.0826,0.89,130.311,0,15,3,4QC8jcFhi2OxxQzCK3JXXQ,['The Cranberries'],Ridiculous Thoughts
121,0.316,0.199,-14.099,0.0275,0.846,0.000649,0.121,0.233,82.814,0,0,8,4ebKRYnUm7pSy5xEnHhjs3,['FLOW'],GO!!! 〜NARUTO OPENING MIX〜
122,0.649,0.673,-9.35,0.0638,0.249,0.0351,0.726,0.587,78.535,0,0,5,0A6kql2bAq3qK5pw1MUH5H,"['Friedrich II', 'Michala Petri', 'George Malcolm']",Sonata in D for recorder and continuo: 3. Allegro
123,0.699,0.641,-7.564,0.0289,0.13,0.000218,0.0601,0.728,120.745,0,0,3,6fkEXnxYYmw9n9VUkN4Eh3,['Cold'],Existence
124,0.82,0.452,-9.796,0.0348,0.543,0.00294,0.0701,0.74,117.401,0,0,3,2dHYIh5L1eYqk1mRiaC8pF,['Yahoo'],Sonho Encantado
125,0.757,0.761,-10.692,0.139,0.772,0.0,0.191,0.771,118.181,0,0,3,0TMghLRnXMyKQ9Ccy3r1gf,['The Calling'],Wherever You Will Go
126,0.305,0.548,-8.839,0.0336,0.65,0.000546,0.184,0.36,74.586,0,0,8,6xpAB2D74V6RN6by0C6ieZ,"['Johann Sebastian Bach', 'Elizabeth Wallfisch', 'Orchestra of the Age of Enlightenment']","Bach, JS: Violin Concerto No. 2 in E Major, BWV 1042: III. Allegro assai"
127,0.507,0.729,-5.399,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,0,0,3,5IXf9tX70fon4WLqSigpxn,['John Williams'],Peace and Purpose
128,0.769,0.959,-8.717,0.0634,0.000208,0.631,0.331,0.893,116.168,0,44,0,5vGxttgHXGt0eALSSXXnof,['Hollywood Symphony Orchestra'],"Nobody Does It Better (From ""The Spy Who Loved Me"")"
129,0.667,0.216,-12.918,0.0298,0.888,0.0025,0.132,0.659,111.088,0,0,8,3YggHQrb4aJpsBjkbJBTHZ,['Solly Bandz'],Change Me
130,0.364,0.768,-10.492,0.0757,0.21,0.136,0.503,0.37,130.602,0,0,5,01I4dOVul3Cgnk9jktBvBw,['The South Kensingtons'],Concrete and Clay
131,0.576,0.953,-8.968,0.0362,0.00106,0.49,0.474,0.303,140.042,0,0,5,4IjDb1WwFCQcI2BV7niMEm,['Sleep Fruits Music'],"Classic Dreams, Pt. 65"
132,0.563,0.508,-15.044,0.0638,0.416,0.0,0.526,0.849,79.436,0,0,5,1gFMq9pPkE7nCj1rfxjtCN,['Cold World'],"Liars, Thieves"
133,0.788,0.38,-15.179,0.0346,0.811,0.906,0.102,0.892,138.205,0,58,2,2oo6IfyF0RztXcy46NKGZG,['Valintxno'],Brand New
134,0.523,0.939,-5.972,0.0619,0.000803,0.201,0.544,0.164,119.839,0,0,5,5QuFd58oKfeqPe7c6QSgL9,['Northcape'],Shinkansen To Kyoto
135,0.583,0.829,-4.603,0.134,0.00864,0.0,0.0426,0.575,174.028,0,0,1,5FIhjiLcduUFKYFWdxivYW,"['Benjamin Britten', 'Katie Salomon']","A Ceremony of Carols, Op. 28: No. 7, Interlude"
136,0.391,0.87,-5.939,0.0437,0.218,0.0,0.154,0.924,75.546,0,0,3,3KDaMeKoZFnlota39SjYCM,"['breakfast oats.', 'Farnell Newton']",Singularity
137,0.704,0.834,-7.131,0.0358,0.0291,0.00492,0.147,0.923,103.555,0,0,3,6oBImJ4VvXVZvvqNDqvrjg,['Orchestral Manoeuvres In The Dark'],(Forever) Live and Die
138,0.421,0.661,-13.126,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,0,63,0,5m2M2j7YgjImGhLnwJBb3O,['Juha Vainio'],Pankinjohtajan vapaailta
139,0.605,0.574,-10.536,0.0377,0.559,0.113,0.0684,0.543,129.449,0,0,3,4dzCUa5VYZN8BrxubFAACh,['Alton and Sue Watson'],What That's Like
140,0.574,0.44,-7.847,0.0314,0.654,3.36e-05,0.302,0.648,136.927,0,0,8,16dIEMqoXx1r0HYJE1S7hn,['Noor Jehan'],Kya Mil Gaya Bhagwan
141,0.498,0.721,-5.232,0.0282,0.136,0.7,0.0933,0.589,140.027,0,0,2,3nmnrPMEa0kK976WCgfuHy,['Jerry Goldsmith'],End Title
142,0.532,0.344,-13.057,0.035,0.00563,0.000473,0.115,0.126,91.834,1,0,7,0g34BT0ZXCBhrrnDs6z6J9,"['Towerz', 'farewell']",snowbird
143,0.607,0.561,-10.099,0.0425,0.421,0.0,0.298,0.841,127.638,0,44,0,3kLpNQhKQsD5bgjOdi7nWH,['Relaxing Piano Crew'],Valentines Day Rose
144,0.418,0.668,-11.297,0.082,0.000143,0.00113,0.173,0.379,162.663,0,0,1,3MjUtNVVq3C8Fn0MP3zhXa,['Britney Spears'],...Baby One More Time
145,0.662,0.633,-7.793,0.0433,0.0078,0.0233,0.0689,0.657,115.007,0,56,0,0H57fkQllbxGC2qHgIgHBt,"['Original (German) Cast of ""Tanz Der Vampire""']",Tot zu sein ist komisch
146,0.48,0.536,-11.166,0.0427,0.488,4.22e-05,0.155,0.581,80.617,0,1,8,7tPChxTDQUqAGcYN8QduMH,['Five'],Reincarnation of a Love Bird
147,0.761,0.711,-7.989,0.0604,0.0174,0.000101,0.0652,0.947,105.448,0,71,0,6F78QxQCBHCRijywZkxOwJ,['Die drei ???'],199 - und der grüne Kobold - Teil 37
148,0.66,0.629,-12.359,0.0387,0.432,7.3e-05,0.172,0.324,111.926,0,66,0,21E3nu2GFrNaXQ506aGMpc,"['In einem Land vor unserer Zeit', 'Thomas Karallus', 'Elena Wilms', 'Rubina Kuraoka', 'Magdalena Turba', 'Julia Stöpel', 'Wolfgang Ziffer', 'Mario Von Jascheroff', 'Constantin von Jascheroff', 'Juana von Jascheroff']",Der große Geschichtenerzähler - Teil 3
149,0.494,0.657,-7.543,0.0397,0.0632,0.449,0.0849,0.737,118.194,0,43,0,7K3OyIuvYF1qcwr4xqILeu,['Lilly Palmer'],We Control
150,0.896,0.623,-8.008,0.0571,0.00257,0.000258,0.039,0.585,134.962,0,0,3,1cSXzDZt8vzuUp2XREQEJN,['Helene Fischer'],Atemlos durch die Nacht
151,0.143,0.781,-5.442,0.0354,1.26e-05,7.09e-06,0.371,0.229,90.063,0,0,5,748pbjnFM9TVwQhDT3LC4N,['Pur'],Abenteuerland
152,0.438,0.94,-3.249,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,1,72,7,4MhaF08X17tmOmUcmRq5lN,['Die Prinzen'],Alles nur geklaut
153,0.516,0.15,-20.41,0.0272,0.13,0.0755,0.122,0.205,97.398,0,68,8,3ptJBraFGtaeprD4BHmTfV,['Sportfreunde Stiller'],Ein Kompliment
